latitude,longitude,brightness,confidence,acq_date,acq_time,frp,detections,persistent,avg_brightness,avg_confidence,total_frp,nearest_site,site_type,distance_km,source_class,risk_score,risk_level
23.52413,87.2506,321.27,90,2026-03-23,454,16.17,1,False,321.27,90.0,16.17,Durgapur Industrial Site 0992,Steel Plant,3.9707374626503413,Other Thermal Anomaly,25,Low
18.91507,72.71077,395.77,91,2026-01-15,2057,77.03,4,True,396.17,95.25,226.06,Thane Industrial Site 0093,Cement Plant,0.04221730878621681,Persistent Industrial Source,90,High
28.35221,76.94998,391.47,91,2026-05-27,1472,40.61,1,False,391.47,91.0,40.61,Delhi Industrial Site 0289,Manufacturing Unit,0.01491368417359243,High Intensity Fire,70,Medium
28.53771,77.28845,326.73,68,2026-04-16,1224,14.64,1,False,326.73,68.0,14.64,Faridabad Industrial Site 0374,Refinery,1.7727070057488454,Other Thermal Anomaly,10,Low
25.22715,86.20916,384.26,92,2026-08-22,1411,74.72,1,False,384.26,92.0,74.72,Begusarai Industrial Site 0323,Cement Plant,0.056365148047857284,High Intensity Fire,70,Medium
23.23472,85.36059,381.7,84,2026-05-01,2181,14.13,1,False,381.7,84.0,14.13,Ranchi Industrial Site 1171,Power Plant,3.195783998370763,High Intensity Fire,40,Low
30.88605,75.92013,375.8,92,2026-07-27,45,92.22,1,False,375.8,92.0,92.22,Ludhiana Industrial Site 0363,Cement Plant,0.04403284225121519,High Intensity Fire,70,Medium
24.24685,87.57159,320.16,88,2026-03-06,1395,17.99,1,False,320.16,88.0,17.99,Durgapur Industrial Site 0272,Steel Plant,63.06479793107117,Other Thermal Anomaly,15,Low
12.88886,77.27698,395.29,96,2026-04-28,1423,38.18,2,False,386.46000000000004,97.5,100.15,Bengaluru Industrial Site 0197,Paper Mill,0.05932016199102773,High Intensity Fire,70,Medium
26.72219,80.0604,384.56,85,2026-02-27,1698,71.14,1,False,384.56,85.0,71.14,Kanpur Industrial Site 0635,Chemical Plant,17.19330705605597,High Intensity Fire,40,Low
30.79909,75.9738,374.85,93,2026-06-20,1128,51.43,2,False,377.525,93.5,90.17,Ludhiana Industrial Site 0267,Paper Mill,0.05141335216440425,High Intensity Fire,70,Medium
23.46905,85.16794,335.41,86,2026-01-05,797,20.05,2,False,331.46000000000004,86.0,27.810000000000002,Ranchi Industrial Site 0835,Chemical Plant,3.5163931617223882,Other Thermal Anomaly,15,Low
22.33481,73.17407,393.49,93,2026-04-08,196,76.4,3,True,389.4866666666667,95.0,288.79,Vadodara Industrial Site 0017,Paper Mill,0.023359227299343605,Persistent Industrial Source,90,High
25.4458,86.20218,395.95,100,2026-08-28,1066,95.59,3,True,396.15000000000003,99.33333333333333,281.51,Munger Industrial Site 0324,Refinery,0.06429968719912885,Persistent Industrial Source,90,High
16.52011,80.41105,375.3,96,2026-01-10,452,103.17,2,False,381.595,96.0,188.55,Vijayawada Industrial Site 0263,Cement Plant,0.04938230304393362,High Intensity Fire,70,Medium
19.90792,75.27791,396.49,99,2026-03-01,222,59.67,1,False,396.49,99.0,59.67,Aurangabad Industrial Site 0044,Refinery,0.07794856277338345,High Intensity Fire,70,Medium
10.19485,76.55974,309.32,67,2026-05-13,1087,6.83,1,False,309.32,67.0,6.83,Kochi Industrial Site 1033,Cement Plant,15.573291638599592,Other Thermal Anomaly,0,Low
31.54111,74.87293,375.65,100,2026-08-05,453,30.56,3,True,386.71999999999997,99.33333333333333,170.5,Amritsar Industrial Site 0124,Refinery,0.023093740702623905,Persistent Industrial Source,90,High
27.13793,90.7291,324.73,86,2026-03-18,1346,6.04,1,False,324.73,86.0,6.04,Guwahati Industrial Site 0506,Textile Industry,131.6168490406859,Other Thermal Anomaly,15,Low
22.8084,72.31168,320.77,43,2026-04-30,2236,2.91,1,False,320.77,43.0,2.91,Ahmedabad Industrial Site 1015,Chemical Plant,10.034739665149875,Other Thermal Anomaly,0,Low
21.17696,86.80333,326.32,93,2026-01-25,2346,3.29,1,False,326.32,93.0,3.29,Bhubaneswar Industrial Site 0837,Paper Mill,103.06616038416902,Other Thermal Anomaly,25,Low
18.59648,74.07569,372.42,87,2026-07-09,1340,53.48,1,False,372.42,87.0,53.48,Pune Industrial Site 0872,Steel Plant,10.251095866815904,High Intensity Fire,40,Low
23.75392,87.24393,409.13,96,2026-06-07,866,102.15,2,False,401.345,95.0,166.11,Durgapur Industrial Site 0320,Industrial Estate,0.0679066996534074,High Intensity Fire,70,Medium
29.55919,76.87432,300.42,52,2026-02-27,1124,14.64,1,False,300.42,52.0,14.64,Panipat Industrial Site 1055,Chemical Plant,6.8784181536570514,Other Thermal Anomaly,0,Low
18.77096,73.54624,382.89,97,2026-02-27,2339,109.55,2,False,391.935,94.0,147.67,Pune Industrial Site 0392,Steel Plant,0.006696883311949123,High Intensity Fire,70,Medium
10.88611,76.93878,392.99,95,2026-08-07,1354,35.75,3,True,382.18333333333334,94.66666666666667,200.88,Coimbatore Industrial Site 0360,Industrial Estate,0.058517805145304774,Persistent Industrial Source,90,High
11.15979,77.20063,389.32,85,2026-04-13,1685,41.11,1,False,389.32,85.0,41.11,Coimbatore Industrial Site 0840,Industrial Estate,12.23948415978678,High Intensity Fire,40,Low
31.29408,75.85412,383.02,95,2026-06-05,1570,44.21,1,False,383.02,95.0,44.21,Jalandhar Industrial Site 0334,Refinery,0.060377909453446295,High Intensity Fire,70,Medium
27.3523,74.08411,336.73,95,2026-04-02,1591,22.27,1,False,336.73,95.0,22.27,Bikaner Industrial Site 1133,Cement Plant,69.70067897138615,Other Thermal Anomaly,25,Low
26.12126,73.33162,317.37,41,2026-07-28,445,10.32,1,False,317.37,41.0,10.32,Jodhpur Industrial Site 0174,Refinery,13.098520504122831,Other Thermal Anomaly,0,Low
27.24783,78.19196,387.34,99,2026-09-08,1241,88.17,2,False,397.80999999999995,96.0,165.65,Agra Industrial Site 0234,Refinery,0.08371983219128262,High Intensity Fire,70,Medium
23.50989,86.76314,373.91,84,2026-04-01,400,25.79,1,False,373.91,84.0,25.79,Asansol Industrial Site 0369,Manufacturing Unit,9.813444492950161,High Intensity Fire,40,Low
27.32342,78.20113,381.02,89,2026-08-29,2039,36.92,1,False,381.02,89.0,36.92,Agra Industrial Site 0234,Refinery,8.384219125619552,High Intensity Fire,40,Low
26.99978,80.94403,386.52,94,2026-03-28,1179,69.9,5,True,399.762,94.6,319.91,Lucknow Industrial Site 0346,Textile Industry,0.021963983736579602,Persistent Industrial Source,100,High
25.02879,75.67169,373.37,82,2026-08-10,789,49.95,1,False,373.37,82.0,49.95,Kota Industrial Site 0329,Manufacturing Unit,2.5689015941119098,High Intensity Fire,40,Low
18.88511,72.81181,323.12,76,2026-07-27,1168,9.07,1,False,323.12,76.0,9.07,Mumbai Industrial Site 0674,Refinery,6.015424070981909,Other Thermal Anomaly,0,Low
26.25105,80.44901,326.2,52,2026-02-11,1462,16.54,1,False,326.2,52.0,16.54,Kanpur Industrial Site 1019,Manufacturing Unit,10.987625050683748,Other Thermal Anomaly,0,Low
22.40881,73.64595,374.45,95,2026-08-11,1585,87.17,4,True,391.73,95.0,267.26,Vadodara Industrial Site 0065,Chemical Plant,0.009415006321488348,Persistent Industrial Source,90,High
20.22294,73.61694,384.17,96,2026-09-13,423,94.26,3,True,394.56333333333333,97.33333333333333,282.55,Nashik Industrial Site 0187,Paper Mill,0.012957589653191635,Persistent Industrial Source,90,High
10.88601,76.93901,379.89,94,2026-04-28,488,76.64,3,True,382.18333333333334,94.66666666666667,200.88,Coimbatore Industrial Site 0360,Industrial Estate,0.031433622428707286,Persistent Industrial Source,90,High
19.85983,73.52201,313.5,68,2026-05-06,605,14.96,1,False,313.5,68.0,14.96,Nashik Industrial Site 1195,Chemical Plant,4.182058244312826,Other Thermal Anomaly,0,Low
25.86096,84.7012,381.92,91,2026-04-08,1696,83.11,3,True,384.90000000000003,94.33333333333333,198.84,Patna Industrial Site 0012,Steel Plant,0.0680477931038341,Persistent Industrial Source,90,High
12.73379,79.88205,405.19,92,2026-04-11,1448,116.51,2,False,398.3,96.0,198.57,Chennai Industrial Site 0244,Refinery,0.038506995598509064,High Intensity Fire,70,Medium
19.1543,72.69384,310.32,66,2026-01-14,401,12.63,1,False,310.32,66.0,12.63,Mumbai Industrial Site 0914,Refinery,9.676932916737462,Other Thermal Anomaly,0,Low
23.18753,70.05873,332.47,92,2026-01-26,2206,20.89,1,False,332.47,92.0,20.89,Rajkot Industrial Site 0834,Refinery,94.81714616803946,Other Thermal Anomaly,25,Low
12.99308,80.36101,388.98,99,2026-04-02,2338,103.41,2,False,381.9,98.0,146.68,Chennai Industrial Site 0388,Thermal Power Plant,0.07539425348846901,High Intensity Fire,70,Medium
19.73799,73.62165,311.4,39,2026-06-06,849,13.73,1,False,311.4,39.0,13.73,Nashik Industrial Site 0715,Chemical Plant,9.276107723765055,Other Thermal Anomaly,0,Low
17.71485,83.19712,376.26,98,2026-06-17,20,84.29,1,False,376.26,98.0,84.29,Visakhapatnam Industrial Site 0214,Refinery,0.04341126440057109,High Intensity Fire,70,Medium
27.90692,73.13889,402.94,97,2026-05-02,698,36.15,3,True,405.65000000000003,96.0,244.86,Bikaner Industrial Site 0077,Paper Mill,0.029852732257271693,Persistent Industrial Source,90,High
28.44897,77.03379,395.06,100,2026-04-14,1170,32.98,2,False,388.90999999999997,99.0,115.04999999999998,Delhi Industrial Site 0049,Manufacturing Unit,0.045547973632380424,High Intensity Fire,70,Medium
26.48179,84.33991,324.66,81,2026-08-31,511,9.24,1,False,324.66,81.0,9.24,Patna Industrial Site 0012,Steel Plant,77.81342243244569,Other Thermal Anomaly,15,Low
26.60993,80.88638,347.75,54,2026-04-25,132,14.47,1,False,347.75,54.0,14.47,Lucknow Industrial Site 0202,Steel Plant,9.861163139526171,Other Thermal Anomaly,0,Low
24.50673,87.36099,342.93,94,2026-01-19,1801,3.41,1,False,342.93,94.0,3.41,Asansol Industrial Site 0609,Manufacturing Unit,70.64018532839395,Other Thermal Anomaly,25,Low
28.45018,76.76077,405.55,100,2026-06-03,2037,92.86,4,True,395.24,95.75,294.57,Gurugram Industrial Site 0135,Chemical Plant,0.024542493956960284,Persistent Industrial Source,90,High
23.43398,85.27905,401.89,94,2026-05-27,2294,30.01,2,False,390.04999999999995,95.5,123.48,Ranchi Industrial Site 0163,Cement Plant,0.02002411042879032,High Intensity Fire,70,Medium
12.92491,80.2679,398.78,98,2026-04-15,2097,101.01,3,True,390.8033333333333,94.33333333333333,313.26,Chennai Industrial Site 0004,Refinery,0.028815020445092734,Persistent Industrial Source,90,High
21.12276,81.13289,377.06,97,2026-04-01,33,81.69,3,True,382.89000000000004,97.33333333333333,267.4,Raipur Industrial Site 0223,Cement Plant,0.04203712908412771,Persistent Industrial Source,90,High
23.57933,85.87768,302.33,68,2026-03-08,437,14.83,1,False,302.33,68.0,14.83,Bokaro Industrial Site 1093,Cement Plant,7.355389920964422,Other Thermal Anomaly,0,Low
26.50693,80.37676,396.85,93,2026-03-02,2223,93.5,2,False,403.36,93.0,211.14,Kanpur Industrial Site 0107,Paper Mill,0.03285585527375637,High Intensity Fire,70,Medium
23.05692,77.24095,387.63,93,2026-07-11,1889,48.47,3,True,395.0,96.33333333333333,261.65,Bhopal Industrial Site 0205,Chemical Plant,0.05121258537308614,Persistent Industrial Source,90,High
26.16211,73.18365,323.82,54,2026-05-15,1403,3.15,1,False,323.82,54.0,3.15,Jodhpur Industrial Site 0798,Thermal Power Plant,13.701748899464047,Other Thermal Anomaly,0,Low
30.82313,75.87512,403.81,95,2026-07-03,1059,82.39,3,True,392.6233333333333,94.66666666666667,232.09,Ludhiana Industrial Site 0219,Manufacturing Unit,0.03559518699208918,Persistent Industrial Source,90,High
26.95815,80.83288,388.45,97,2026-09-10,1508,97.32,2,False,395.09000000000003,97.0,206.31,Lucknow Industrial Site 0154,Refinery,0.038192151605711586,High Intensity Fire,70,Medium
28.281,76.85476,398.03,95,2026-06-27,254,39.02,3,True,399.1666666666667,98.0,105.61000000000001,Gurugram Industrial Site 0231,Power Plant,0.06436256873709835,Persistent Industrial Source,90,High
23.28925,77.41434,313.74,78,2026-05-07,344,16.72,1,False,313.74,78.0,16.72,Bhopal Industrial Site 0493,Cement Plant,3.5202754834315773,Other Thermal Anomaly,0,Low
20.61417,73.03186,398.46,99,2026-06-06,1286,76.4,2,False,403.71500000000003,96.5,145.19,Vapi Industrial Site 0096,Textile Industry,0.03952721575500563,High Intensity Fire,70,Medium
16.82195,83.95482,328.09,94,2026-06-20,1793,13.45,1,False,328.09,94.0,13.45,Visakhapatnam Industrial Site 1030,Industrial Estate,84.27564259411582,Other Thermal Anomaly,25,Low
26.66821,80.9621,376.98,98,2026-06-20,1665,67.91,1,False,376.98,98.0,67.91,Lucknow Industrial Site 0202,Steel Plant,0.07038873194422755,High Intensity Fire,70,Medium
31.0128,75.77292,407.52,97,2026-03-31,2135,86.25,1,False,407.52,97.0,86.25,Ludhiana Industrial Site 0171,Power Plant,0.007975348838963859,High Intensity Fire,70,Medium
20.51396,85.57805,383.25,98,2026-08-05,865,99.06,5,True,385.956,96.2,451.33,Bhubaneswar Industrial Site 0213,Cement Plant,0.03162164158515376,Persistent Industrial Source,100,High
27.23804,78.28312,305.34,67,2026-05-03,338,0.97,1,False,305.34,67.0,0.97,Agra Industrial Site 0234,Refinery,9.032615872455791,Other Thermal Anomaly,0,Low
22.33515,73.17404,381.5,93,2026-05-18,1840,103.4,3,True,389.4866666666667,95.0,288.79,Vadodara Industrial Site 0017,Paper Mill,0.03801526955393132,Persistent Industrial Source,90,High
22.80907,86.52993,398.65,96,2026-02-25,198,105.46,1,False,398.65,96.0,105.46,Jamshedpur Industrial Site 0212,Steel Plant,0.03749818264212736,High Intensity Fire,70,Medium
21.41056,73.07957,340.25,43,2026-08-25,1342,2.49,1,False,340.25,43.0,2.49,Surat Industrial Site 0880,Industrial Estate,10.482459645631549,Other Thermal Anomaly,0,Low
28.59006,77.25996,379.97,94,2026-08-19,1513,34.59,1,False,379.97,94.0,34.59,Noida Industrial Site 0184,Refinery,0.044862104099694565,High Intensity Fire,70,Medium
22.55772,71.04336,321.34,64,2026-05-24,665,2.25,1,False,321.34,64.0,2.25,Rajkot Industrial Site 1170,Industrial Estate,16.950383314695067,Other Thermal Anomaly,0,Low
20.96977,79.31011,408.21,92,2026-01-19,1146,40.07,2,False,392.395,92.0,127.25999999999999,Nagpur Industrial Site 0255,Chemical Plant,0.04162765458075214,High Intensity Fire,70,Medium
22.83986,86.1929,389.7,92,2026-09-02,1274,47.63,1,False,389.7,92.0,47.63,Jamshedpur Industrial Site 0020,Industrial Estate,0.04447181812106429,High Intensity Fire,70,Medium
25.01908,75.6488,390.2,93,2026-01-18,1138,53.71,3,True,386.03999999999996,95.33333333333333,206.55,Kota Industrial Site 0329,Manufacturing Unit,0.02640942902064837,Persistent Industrial Source,90,High
21.38502,81.40288,380.89,98,2026-05-01,130,26.1,3,True,384.34666666666664,95.66666666666667,162.13,Raipur Industrial Site 0367,Paper Mill,0.006311086771709669,Persistent Industrial Source,90,High
13.0647,80.35976,366.84,96,2026-08-31,495,31.95,1,False,366.84,96.0,31.95,Chennai Industrial Site 0964,Refinery,5.034422427475406,High Intensity Fire,40,Low
26.45003,72.71713,396.51,94,2026-09-06,2226,65.16,2,False,386.695,94.5,166.87,Jodhpur Industrial Site 0126,Textile Industry,0.014993829671154063,High Intensity Fire,70,Medium
29.49821,78.4193,332.77,91,2026-03-01,1296,23.77,4,True,334.3175,84.0,51.879999999999995,Delhi Industrial Site 0097,Paper Mill,100.72336824353194,Persistent Non-Industrial Thermal Source,45,Low
19.84991,74.91713,392.9,94,2026-03-01,1980,82.35,2,False,384.48,96.0,162.51999999999998,Aurangabad Industrial Site 0140,Industrial Estate,0.030661936089796085,High Intensity Fire,70,Medium
31.47717,74.86899,378.33,94,2026-05-25,539,51.92,2,False,392.85,93.0,103.21000000000001,Amritsar Industrial Site 0316,Textile Industry,0.03195393437552583,High Intensity Fire,70,Medium
28.26187,77.41013,378.51,100,2026-07-20,1344,39.04,2,False,378.69,96.5,81.0,Faridabad Industrial Site 0134,Refinery,0.052701620641408035,High Intensity Fire,70,Medium
31.24814,74.93005,388.58,97,2026-04-18,1927,97.39,2,False,393.11,95.5,183.75,Amritsar Industrial Site 0076,Textile Industry,0.04451858864169881,High Intensity Fire,70,Medium
24.62919,86.49837,321.13,85,2026-04-25,736,11.49,1,False,321.13,85.0,11.49,Munger Industrial Site 0132,Steel Plant,58.572023420395624,Other Thermal Anomaly,15,Low
30.80912,75.95851,342.25,84,2026-05-18,1220,7.09,3,True,338.39000000000004,86.33333333333333,29.02,Ludhiana Industrial Site 0267,Paper Mill,1.7901094853120147,Persistent Industrial Source,45,Low
27.12214,75.7809,379.15,92,2026-01-29,2004,62.85,4,True,381.205,97.5,353.43,Jaipur Industrial Site 0249,Manufacturing Unit,0.02963601407054867,Persistent Industrial Source,90,High
28.013,74.857,344.71,81,2026-02-20,698,10.43,2,False,340.19,85.0,15.93,Jaipur Industrial Site 1161,Power Plant,114.29047113985479,Other Thermal Anomaly,15,Low
25.09518,72.2062,326.47,94,2026-04-24,196,4.64,2,False,333.70500000000004,91.0,19.07,Jodhpur Industrial Site 0702,Steel Plant,115.03268242731151,Other Thermal Anomaly,25,Low
27.22107,77.75712,301.48,55,2026-07-09,583,3.39,1,False,301.48,55.0,3.39,Agra Industrial Site 0570,Industrial Estate,5.293222495135194,Other Thermal Anomaly,0,Low
21.05669,72.8542,324.56,38,2026-05-28,1570,11.81,1,False,324.56,38.0,11.81,Surat Industrial Site 0112,Steel Plant,8.73886219072818,Other Thermal Anomaly,0,Low
21.38478,81.40284,377.38,91,2026-08-22,1739,108.6,3,True,384.34666666666664,95.66666666666667,162.13,Raipur Industrial Site 0367,Paper Mill,0.025658531728788257,Persistent Industrial Source,90,High
23.12201,77.319,377.79,91,2026-06-24,963,115.25,4,True,383.075,95.0,413.64,Bhopal Industrial Site 0253,Cement Plant,0.05357914896939931,Persistent Industrial Source,90,High
16.58603,80.36787,380.22,87,2026-04-07,1220,49.53,1,False,380.22,87.0,49.53,Vijayawada Industrial Site 0263,Cement Plant,8.703744921910008,High Intensity Fire,40,Low
26.75087,75.62717,403.72,91,2026-06-04,930,112.42,2,False,404.75,95.5,169.62,Jaipur Industrial Site 0057,Paper Mill,0.062168030798709445,High Intensity Fire,70,Medium
23.4039,87.29544,317.74,65,2026-09-18,478,4.42,1,False,317.74,65.0,4.42,Durgapur Industrial Site 0800,Industrial Estate,5.880129343451497,Other Thermal Anomaly,0,Low
25.2959,86.2781,400.3,91,2026-02-19,1820,61.76,3,True,393.34,96.0,242.32999999999998,Munger Industrial Site 0084,Refinery,0.0526085634559358,Persistent Industrial Source,90,High
23.78118,87.1124,325.51,47,2026-04-18,2374,9.98,1,False,325.51,47.0,9.98,Asansol Industrial Site 0273,Cement Plant,2.3370596407184143,Other Thermal Anomaly,0,Low
22.50014,88.47312,382.95,95,2026-06-14,719,94.93,3,True,384.73333333333335,94.0,237.32,Kolkata Industrial Site 0291,Power Plant,0.03630176215933696,Persistent Industrial Source,90,High
25.55544,84.96357,332.23,43,2026-03-21,2347,9.28,1,False,332.23,43.0,9.28,Patna Industrial Site 0108,Thermal Power Plant,8.10404418898038,Other Thermal Anomaly,0,Low
25.9126,91.38681,339.1,44,2026-04-30,1218,4.08,1,False,339.1,44.0,4.08,Guwahati Industrial Site 0554,Refinery,17.615169105120877,Other Thermal Anomaly,0,Low
22.77487,75.76483,382.52,95,2026-02-18,536,110.71,1,False,382.52,95.0,110.71,Indore Industrial Site 0350,Industrial Estate,0.021127036062456427,High Intensity Fire,70,Medium
22.49978,88.47301,389.02,95,2026-04-26,907,68.15,3,True,384.73333333333335,94.0,237.32,Kolkata Industrial Site 0291,Power Plant,0.07784082340292064,Persistent Industrial Source,90,High
26.17609,91.95486,395.35,92,2026-06-06,711,59.93,2,False,395.995,94.5,170.39,Guwahati Industrial Site 0074,Refinery,0.04693596678867506,High Intensity Fire,70,Medium
25.36039,75.92903,345.08,39,2026-08-15,1043,13.5,1,False,345.08,39.0,13.5,Kota Industrial Site 0953,Cement Plant,6.06850398877891,Other Thermal Anomaly,0,Low
28.62408,77.54255,330.68,45,2026-04-29,635,11.98,1,False,330.68,45.0,11.98,Faridabad Industrial Site 0710,Industrial Estate,5.914919620994538,Other Thermal Anomaly,0,Low
31.24421,75.70476,375.34,91,2026-02-07,973,85.85,1,False,375.34,91.0,85.85,Jalandhar Industrial Site 0286,Textile Industry,0.055667020643459304,High Intensity Fire,70,Medium
19.75611,75.69393,408.57,98,2026-05-20,1374,74.85,4,True,401.86,95.75,327.57,Aurangabad Industrial Site 0236,Textile Industry,0.03246054674680156,Persistent Industrial Source,90,High
